<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>
04.12.2018;21:24:00;113820.0000000;113840.0000000;113790.0000000;113820.0000000
04.12.2018;21:25:00;113820.0000000;113830.0000000;113780.0000000;113800.0000000
04.12.2018;21:26:00;113790.0000000;113800.0000000;113750.0000000;113770.0000000
04.12.2018;21:27:00;113760.0000000;113780.0000000;113670.0000000;113680.0000000
04.12.2018;21:28:00;113670.0000000;113700.0000000;113520.0000000;113530.0000000
04.12.2018;21:29:00;113530.0000000;113540.0000000;113330.0000000;113380.0000000
04.12.2018;21:30:00;113370.0000000;113550.0000000;113340.0000000;113540.0000000
04.12.2018;21:31:00;113530.0000000;113560.0000000;113480.0000000;113560.0000000
04.12.2018;21:32:00;113550.0000000;113580.0000000;113540.0000000;113560.0000000
04.12.2018;21:33:00;113550.0000000;113580.0000000;113550.0000000;113570.0000000
04.12.2018;21:34:00;113570.0000000;113590.0000000;113540.0000000;113550.0000000
04.12.2018;21:35:00;113530.0000000;113560.0000000;113500.0000000;113550.0000000
04.12.2018;21:36:00;113550.0000000;113550.0000000;113460.0000000;113480.0000000
04.12.2018;21:37:00;113490.0000000;113510.0000000;113460.0000000;113490.0000000
04.12.2018;21:38:00;113490.0000000;113510.0000000;113440.0000000;113490.0000000
04.12.2018;21:39:00;113490.0000000;113500.0000000;113430.0000000;113440.0000000
04.12.2018;21:40:00;113440.0000000;113440.0000000;113230.0000000;113310.0000000
04.12.2018;21:41:00;113310.0000000;113320.0000000;113250.0000000;113300.0000000
04.12.2018;21:42:00;113310.0000000;113310.0000000;113180.0000000;113280.0000000
04.12.2018;21:43:00;113280.0000000;113380.0000000;113260.0000000;113370.0000000
04.12.2018;21:44:00;113370.0000000;113440.0000000;113360.0000000;113440.0000000
04.12.2018;21:45:00;113430.0000000;113460.0000000;113380.0000000;113440.0000000
04.12.2018;21:46:00;113420.0000000;113460.0000000;113380.0000000;113460.0000000
04.12.2018;21:47:00;113460.0000000;113490.0000000;113430.0000000;113490.0000000
04.12.2018;21:48:00;113470.0000000;113490.0000000;113390.0000000;113430.0000000
04.12.2018;21:49:00;113430.0000000;113460.0000000;113390.0000000;113450.0000000
04.12.2018;21:50:00;113460.0000000;113460.0000000;113410.0000000;113420.0000000
04.12.2018;21:51:00;113420.0000000;113440.0000000;113300.0000000;113320.0000000
04.12.2018;21:52:00;113310.0000000;113350.0000000;113300.0000000;113320.0000000
04.12.2018;21:53:00;113330.0000000;113340.0000000;113300.0000000;113320.0000000
04.12.2018;21:54:00;113320.0000000;113430.0000000;113310.0000000;113370.0000000
04.12.2018;21:55:00;113380.0000000;113470.0000000;113350.0000000;113450.0000000
04.12.2018;21:56:00;113440.0000000;113500.0000000;113430.0000000;113500.0000000
04.12.2018;21:57:00;113490.0000000;113520.0000000;113460.0000000;113490.0000000
04.12.2018;21:58:00;113490.0000000;113530.0000000;113480.0000000;113530.0000000
04.12.2018;21:59:00;113530.0000000;113560.0000000;113510.0000000;113530.0000000
04.12.2018;22:00:00;113520.0000000;113550.0000000;113480.0000000;113490.0000000
04.12.2018;22:01:00;113490.0000000;113520.0000000;113480.0000000;113500.0000000
04.12.2018;22:02:00;113500.0000000;113530.0000000;113470.0000000;113510.0000000
04.12.2018;22:03:00;113500.0000000;113590.0000000;113490.0000000;113540.0000000
04.12.2018;22:04:00;113550.0000000;113560.0000000;113490.0000000;113490.0000000
04.12.2018;22:05:00;113500.0000000;113540.0000000;113470.0000000;113470.0000000
04.12.2018;22:06:00;113480.0000000;113570.0000000;113470.0000000;113560.0000000
04.12.2018;22:07:00;113560.0000000;113610.0000000;113540.0000000;113590.0000000
04.12.2018;22:08:00;113590.0000000;113610.0000000;113570.0000000;113570.0000000
04.12.2018;22:09:00;113580.0000000;113610.0000000;113570.0000000;113600.0000000
04.12.2018;22:10:00;113600.0000000;113650.0000000;113600.0000000;113640.0000000
04.12.2018;22:11:00;113640.0000000;113650.0000000;113600.0000000;113630.0000000
04.12.2018;22:12:00;113630.0000000;113640.0000000;113600.0000000;113600.0000000
04.12.2018;22:13:00;113600.0000000;113610.0000000;113580.0000000;113600.0000000
04.12.2018;22:14:00;113590.0000000;113640.0000000;113590.0000000;113610.0000000
04.12.2018;22:15:00;113610.0000000;113610.0000000;113580.0000000;113590.0000000
04.12.2018;22:16:00;113590.0000000;113610.0000000;113560.0000000;113590.0000000
04.12.2018;22:17:00;113590.0000000;113600.0000000;113560.0000000;113560.0000000
04.12.2018;22:18:00;113570.0000000;113590.0000000;113560.0000000;113580.0000000
04.12.2018;22:19:00;113580.0000000;113600.0000000;113560.0000000;113560.0000000
04.12.2018;22:20:00;113560.0000000;113600.0000000;113550.0000000;113590.0000000
04.12.2018;22:21:00;113600.0000000;113600.0000000;113580.0000000;113580.0000000
04.12.2018;22:22:00;113580.0000000;113640.0000000;113580.0000000;113610.0000000
04.12.2018;22:23:00;113620.0000000;113630.0000000;113580.0000000;113590.0000000
04.12.2018;22:24:00;113590.0000000;113600.0000000;113510.0000000;113520.0000000
04.12.2018;22:25:00;113520.0000000;113550.0000000;113510.0000000;113520.0000000
04.12.2018;22:26:00;113510.0000000;113550.0000000;113490.0000000;113530.0000000
04.12.2018;22:27:00;113540.0000000;113560.0000000;113520.0000000;113540.0000000
04.12.2018;22:28:00;113530.0000000;113550.0000000;113470.0000000;113490.0000000
04.12.2018;22:29:00;113500.0000000;113510.0000000;113470.0000000;113490.0000000
04.12.2018;22:30:00;113490.0000000;113510.0000000;113480.0000000;113500.0000000
04.12.2018;22:31:00;113510.0000000;113540.0000000;113470.0000000;113530.0000000
04.12.2018;22:32:00;113530.0000000;113560.0000000;113520.0000000;113560.0000000
04.12.2018;22:33:00;113550.0000000;113550.0000000;113510.0000000;113540.0000000
04.12.2018;22:34:00;113540.0000000;113540.0000000;113520.0000000;113530.0000000
04.12.2018;22:35:00;113540.0000000;113560.0000000;113530.0000000;113550.0000000
04.12.2018;22:36:00;113550.0000000;113560.0000000;113520.0000000;113540.0000000
04.12.2018;22:37:00;113550.0000000;113550.0000000;113520.0000000;113530.0000000
04.12.2018;22:38:00;113540.0000000;113540.0000000;113510.0000000;113520.0000000
04.12.2018;22:39:00;113520.0000000;113570.0000000;113500.0000000;113500.0000000
04.12.2018;22:40:00;113510.0000000;113580.0000000;113500.0000000;113570.0000000
04.12.2018;22:41:00;113560.0000000;113590.0000000;113530.0000000;113560.0000000
04.12.2018;22:42:00;113570.0000000;113590.0000000;113540.0000000;113560.0000000
04.12.2018;22:43:00;113570.0000000;113580.0000000;113540.0000000;113550.0000000
04.12.2018;22:44:00;113560.0000000;113590.0000000;113560.0000000;113560.0000000
04.12.2018;22:45:00;113560.0000000;113570.0000000;113550.0000000;113570.0000000
04.12.2018;22:46:00;113570.0000000;113620.0000000;113570.0000000;113610.0000000
04.12.2018;22:47:00;113610.0000000;113630.0000000;113570.0000000;113600.0000000
04.12.2018;22:48:00;113600.0000000;113600.0000000;113560.0000000;113590.0000000
04.12.2018;22:49:00;113590.0000000;113590.0000000;113570.0000000;113590.0000000
04.12.2018;22:50:00;113590.0000000;113610.0000000;113580.0000000;113580.0000000
04.12.2018;22:51:00;113580.0000000;113590.0000000;113570.0000000;113570.0000000
04.12.2018;22:52:00;113560.0000000;113580.0000000;113560.0000000;113560.0000000
04.12.2018;22:53:00;113580.0000000;113610.0000000;113570.0000000;113610.0000000
04.12.2018;22:54:00;113620.0000000;113640.0000000;113600.0000000;113630.0000000
04.12.2018;22:55:00;113630.0000000;113640.0000000;113600.0000000;113610.0000000
04.12.2018;22:56:00;113620.0000000;113630.0000000;113600.0000000;113630.0000000
04.12.2018;22:57:00;113640.0000000;113650.0000000;113610.0000000;113650.0000000
04.12.2018;22:58:00;113640.0000000;113650.0000000;113610.0000000;113610.0000000
04.12.2018;22:59:00;113610.0000000;113610.0000000;113550.0000000;113550.0000000
04.12.2018;23:00:00;113570.0000000;113580.0000000;113540.0000000;113570.0000000
04.12.2018;23:01:00;113560.0000000;113560.0000000;113500.0000000;113510.0000000
04.12.2018;23:02:00;113510.0000000;113570.0000000;113500.0000000;113520.0000000
04.12.2018;23:03:00;113540.0000000;113540.0000000;113490.0000000;113530.0000000
04.12.2018;23:04:00;113530.0000000;113550.0000000;113500.0000000;113550.0000000
04.12.2018;23:05:00;113550.0000000;113550.0000000;113510.0000000;113550.0000000
04.12.2018;23:06:00;113540.0000000;113590.0000000;113530.0000000;113570.0000000
04.12.2018;23:07:00;113560.0000000;113570.0000000;113560.0000000;113570.0000000
04.12.2018;23:08:00;113550.0000000;113550.0000000;113500.0000000;113530.0000000
04.12.2018;23:09:00;113530.0000000;113550.0000000;113510.0000000;113530.0000000
04.12.2018;23:10:00;113530.0000000;113540.0000000;113510.0000000;113530.0000000
04.12.2018;23:11:00;113510.0000000;113550.0000000;113510.0000000;113550.0000000
04.12.2018;23:12:00;113560.0000000;113570.0000000;113510.0000000;113510.0000000
04.12.2018;23:13:00;113510.0000000;113510.0000000;113470.0000000;113470.0000000
04.12.2018;23:14:00;113470.0000000;113500.0000000;113470.0000000;113490.0000000
04.12.2018;23:15:00;113500.0000000;113560.0000000;113490.0000000;113550.0000000
04.12.2018;23:16:00;113550.0000000;113600.0000000;113550.0000000;113560.0000000
04.12.2018;23:17:00;113550.0000000;113570.0000000;113520.0000000;113550.0000000
04.12.2018;23:18:00;113540.0000000;113540.0000000;113510.0000000;113530.0000000
04.12.2018;23:19:00;113530.0000000;113530.0000000;113490.0000000;113490.0000000
04.12.2018;23:20:00;113490.0000000;113500.0000000;113480.0000000;113490.0000000
04.12.2018;23:21:00;113490.0000000;113520.0000000;113420.0000000;113500.0000000
04.12.2018;23:22:00;113470.0000000;113480.0000000;113440.0000000;113480.0000000
04.12.2018;23:23:00;113470.0000000;113490.0000000;113440.0000000;113460.0000000
04.12.2018;23:24:00;113450.0000000;113460.0000000;113390.0000000;113420.0000000
04.12.2018;23:25:00;113420.0000000;113430.0000000;113360.0000000;113390.0000000
04.12.2018;23:26:00;113390.0000000;113440.0000000;113380.0000000;113430.0000000
04.12.2018;23:27:00;113430.0000000;113440.0000000;113330.0000000;113340.0000000
04.12.2018;23:28:00;113350.0000000;113380.0000000;113330.0000000;113360.0000000
04.12.2018;23:29:00;113340.0000000;113350.0000000;113310.0000000;113350.0000000
04.12.2018;23:30:00;113350.0000000;113360.0000000;113320.0000000;113350.0000000
04.12.2018;23:31:00;113350.0000000;113390.0000000;113320.0000000;113370.0000000
04.12.2018;23:32:00;113360.0000000;113370.0000000;113320.0000000;113330.0000000
04.12.2018;23:33:00;113320.0000000;113340.0000000;113300.0000000;113310.0000000
04.12.2018;23:34:00;113310.0000000;113380.0000000;113300.0000000;113380.0000000
04.12.2018;23:35:00;113360.0000000;113410.0000000;113350.0000000;113410.0000000
04.12.2018;23:36:00;113410.0000000;113470.0000000;113390.0000000;113460.0000000
04.12.2018;23:37:00;113470.0000000;113470.0000000;113410.0000000;113420.0000000
04.12.2018;23:38:00;113420.0000000;113440.0000000;113400.0000000;113430.0000000
04.12.2018;23:39:00;113420.0000000;113420.0000000;113360.0000000;113410.0000000
04.12.2018;23:40:00;113390.0000000;113410.0000000;113370.0000000;113380.0000000
04.12.2018;23:41:00;113400.0000000;113400.0000000;113350.0000000;113400.0000000
04.12.2018;23:42:00;113400.0000000;113410.0000000;113350.0000000;113370.0000000
04.12.2018;23:43:00;113370.0000000;113460.0000000;113340.0000000;113450.0000000
04.12.2018;23:44:00;113450.0000000;113470.0000000;113390.0000000;113410.0000000
04.12.2018;23:45:00;113420.0000000;113490.0000000;113410.0000000;113450.0000000
04.12.2018;23:46:00;113450.0000000;113500.0000000;113440.0000000;113500.0000000
04.12.2018;23:47:00;113510.0000000;113530.0000000;113480.0000000;113500.0000000
04.12.2018;23:48:00;113500.0000000;113530.0000000;113410.0000000;113450.0000000
04.12.2018;23:49:00;113460.0000000;113530.0000000;113420.0000000;113530.0000000
04.12.2018;23:50:00;113530.0000000;113540.0000000;113440.0000000;113440.0000000
